type,start_lineno,end_lineno,filepath
If,4596,4600,apps/cinder/cinder/volume/manager.py
If,4602,4607,apps/cinder/cinder/volume/manager.py
If,4608,4609,apps/cinder/cinder/volume/manager.py
If,4615,4619,apps/cinder/cinder/volume/manager.py
If,4621,4622,apps/cinder/cinder/volume/manager.py
For,4641,4642,apps/cinder/cinder/volume/manager.py
If,4778,4780,apps/cinder/cinder/volume/manager.py
IfExp,4813,4815,apps/cinder/cinder/volume/manager.py
If,4859,4861,apps/cinder/cinder/volume/manager.py
If,4985,4986,apps/cinder/cinder/volume/manager.py
If,5025,5026,apps/cinder/cinder/volume/manager.py
If,5048,5052,apps/cinder/cinder/volume/manager.py
If,5065,5077,apps/cinder/cinder/volume/manager.py
If,5079,5089,apps/cinder/cinder/volume/manager.py
If,5133,5138,apps/cinder/cinder/volume/manager.py
If,5151,5163,apps/cinder/cinder/volume/manager.py
If,5165,5175,apps/cinder/cinder/volume/manager.py
If,5220,5224,apps/cinder/cinder/volume/manager.py
If,5225,5230,apps/cinder/cinder/volume/manager.py
If,5244,5256,apps/cinder/cinder/volume/manager.py
If,5258,5268,apps/cinder/cinder/volume/manager.py
If,5286,5290,apps/cinder/cinder/volume/manager.py
If,5349,5361,apps/cinder/cinder/volume/manager.py
If,5387,5405,apps/cinder/cinder/volume/manager.py
If,5411,5416,apps/cinder/cinder/volume/manager.py
With,335,337,apps/cinder/cinder/volume/manager.py
If,443,448,apps/cinder/cinder/volume/manager.py
If,453,461,apps/cinder/cinder/volume/manager.py
If,507,508,apps/cinder/cinder/volume/manager.py
If,569,574,apps/cinder/cinder/volume/manager.py
If,575,580,apps/cinder/cinder/volume/manager.py
For,590,604,apps/cinder/cinder/volume/manager.py
With,667,668,apps/cinder/cinder/volume/manager.py
If,698,716,apps/cinder/cinder/volume/manager.py
With,820,821,apps/cinder/cinder/volume/manager.py
With,823,824,apps/cinder/cinder/volume/manager.py
With,826,827,apps/cinder/cinder/volume/manager.py
IfExp,985,985,apps/cinder/cinder/volume/manager.py
If,994,1013,apps/cinder/cinder/volume/manager.py
With,1022,1029,apps/cinder/cinder/volume/manager.py
If,1037,1045,apps/cinder/cinder/volume/manager.py
With,1109,1118,apps/cinder/cinder/volume/manager.py
With,1179,1207,apps/cinder/cinder/volume/manager.py
With,1260,1269,apps/cinder/cinder/volume/manager.py
With,1351,1360,apps/cinder/cinder/volume/manager.py
If,1366,1372,apps/cinder/cinder/volume/manager.py
If,1431,1434,apps/cinder/cinder/volume/manager.py
With,1466,1474,apps/cinder/cinder/volume/manager.py
If,1522,1532,apps/cinder/cinder/volume/manager.py
With,1544,1548,apps/cinder/cinder/volume/manager.py
With,1561,1564,apps/cinder/cinder/volume/manager.py
If,1621,1622,apps/cinder/cinder/volume/manager.py
Try,1679,1683,apps/cinder/cinder/volume/manager.py
If,1794,1796,apps/cinder/cinder/volume/manager.py
With,1797,1798,apps/cinder/cinder/volume/manager.py
For,1841,1851,apps/cinder/cinder/volume/manager.py
IfExp,1861,1863,apps/cinder/cinder/volume/manager.py
Try,1965,1968,apps/cinder/cinder/volume/manager.py
Try,2033,2043,apps/cinder/cinder/volume/manager.py
If,2215,2218,apps/cinder/cinder/volume/manager.py
With,2220,2224,apps/cinder/cinder/volume/manager.py
If,2239,2241,apps/cinder/cinder/volume/manager.py
With,2291,2296,apps/cinder/cinder/volume/manager.py
With,2315,2317,apps/cinder/cinder/volume/manager.py
If,2383,2390,apps/cinder/cinder/volume/manager.py
For,2418,2422,apps/cinder/cinder/volume/manager.py
With,2424,2429,apps/cinder/cinder/volume/manager.py
If,2437,2444,apps/cinder/cinder/volume/manager.py
With,2478,2480,apps/cinder/cinder/volume/manager.py
Try,2529,2538,apps/cinder/cinder/volume/manager.py
With,2649,2651,apps/cinder/cinder/volume/manager.py
If,2673,2689,apps/cinder/cinder/volume/manager.py
For,2755,2756,apps/cinder/cinder/volume/manager.py
For,2772,2786,apps/cinder/cinder/volume/manager.py
For,2787,2801,apps/cinder/cinder/volume/manager.py
If,2810,2816,apps/cinder/cinder/volume/manager.py
For,2829,2837,apps/cinder/cinder/volume/manager.py
With,2942,2944,apps/cinder/cinder/volume/manager.py
If,3053,3054,apps/cinder/cinder/volume/manager.py
If,3055,3056,apps/cinder/cinder/volume/manager.py
With,3069,3075,apps/cinder/cinder/volume/manager.py
With,3107,3112,apps/cinder/cinder/volume/manager.py
If,3115,3118,apps/cinder/cinder/volume/manager.py
If,3120,3121,apps/cinder/cinder/volume/manager.py
With,3321,3323,apps/cinder/cinder/volume/manager.py
With,3336,3338,apps/cinder/cinder/volume/manager.py
If,3371,3380,apps/cinder/cinder/volume/manager.py
With,3382,3386,apps/cinder/cinder/volume/manager.py
Try,3417,3426,apps/cinder/cinder/volume/manager.py
For,3431,3441,apps/cinder/cinder/volume/manager.py
Try,3444,3453,apps/cinder/cinder/volume/manager.py
For,3458,3469,apps/cinder/cinder/volume/manager.py
For,3521,3522,apps/cinder/cinder/volume/manager.py
With,3529,3541,apps/cinder/cinder/volume/manager.py
For,3588,3604,apps/cinder/cinder/volume/manager.py
If,3605,3621,apps/cinder/cinder/volume/manager.py
If,3683,3686,apps/cinder/cinder/volume/manager.py
If,3689,3692,apps/cinder/cinder/volume/manager.py
If,3693,3694,apps/cinder/cinder/volume/manager.py
If,3701,3703,apps/cinder/cinder/volume/manager.py
If,3711,3713,apps/cinder/cinder/volume/manager.py
If,3723,3725,apps/cinder/cinder/volume/manager.py
For,3797,3803,apps/cinder/cinder/volume/manager.py
If,3807,3815,apps/cinder/cinder/volume/manager.py
With,3818,3827,apps/cinder/cinder/volume/manager.py
If,4076,4081,apps/cinder/cinder/volume/manager.py
With,4086,4104,apps/cinder/cinder/volume/manager.py
For,4170,4184,apps/cinder/cinder/volume/manager.py
If,4187,4191,apps/cinder/cinder/volume/manager.py
With,4197,4206,apps/cinder/cinder/volume/manager.py
Try,4213,4230,apps/cinder/cinder/volume/manager.py
If,4257,4259,apps/cinder/cinder/volume/manager.py
If,4260,4262,apps/cinder/cinder/volume/manager.py
For,4346,4361,apps/cinder/cinder/volume/manager.py
If,4364,4371,apps/cinder/cinder/volume/manager.py
With,4374,4383,apps/cinder/cinder/volume/manager.py
If,4390,4391,apps/cinder/cinder/volume/manager.py
If,4449,4459,apps/cinder/cinder/volume/manager.py
If,4503,4511,apps/cinder/cinder/volume/manager.py
If,4557,4570,apps/cinder/cinder/volume/manager.py
IfExp,4585,4585,apps/cinder/cinder/volume/manager.py
If,4598,4600,apps/cinder/cinder/volume/manager.py
For,4605,4607,apps/cinder/cinder/volume/manager.py
If,4617,4619,apps/cinder/cinder/volume/manager.py
With,4770,4772,apps/cinder/cinder/volume/manager.py
With,4785,4787,apps/cinder/cinder/volume/manager.py
With,4939,4943,apps/cinder/cinder/volume/manager.py
For,5066,5077,apps/cinder/cinder/volume/manager.py
If,5080,5089,apps/cinder/cinder/volume/manager.py
If,5097,5101,apps/cinder/cinder/volume/manager.py
For,5152,5163,apps/cinder/cinder/volume/manager.py
If,5166,5175,apps/cinder/cinder/volume/manager.py
If,5183,5187,apps/cinder/cinder/volume/manager.py
For,5245,5256,apps/cinder/cinder/volume/manager.py
If,5259,5268,apps/cinder/cinder/volume/manager.py
If,5276,5280,apps/cinder/cinder/volume/manager.py
If,5350,5361,apps/cinder/cinder/volume/manager.py
With,5422,5435,apps/cinder/cinder/volume/manager.py
If,457,461,apps/cinder/cinder/volume/manager.py
If,592,604,apps/cinder/cinder/volume/manager.py
If,703,716,apps/cinder/cinder/volume/manager.py
Try,834,839,apps/cinder/cinder/volume/manager.py
For,998,1008,apps/cinder/cinder/volume/manager.py
If,1026,1027,apps/cinder/cinder/volume/manager.py
If,1116,1118,apps/cinder/cinder/volume/manager.py
If,1192,1196,apps/cinder/cinder/volume/manager.py
If,1201,1206,apps/cinder/cinder/volume/manager.py
If,1845,1851,apps/cinder/cinder/volume/manager.py
With,2145,2151,apps/cinder/cinder/volume/manager.py
With,2199,2203,apps/cinder/cinder/volume/manager.py
With,2255,2257,apps/cinder/cinder/volume/manager.py
If,2682,2683,apps/cinder/cinder/volume/manager.py
If,2684,2685,apps/cinder/cinder/volume/manager.py
If,2686,2687,apps/cinder/cinder/volume/manager.py
With,2691,2696,apps/cinder/cinder/volume/manager.py
With,2701,2706,apps/cinder/cinder/volume/manager.py
Try,2773,2786,apps/cinder/cinder/volume/manager.py
Try,2788,2801,apps/cinder/cinder/volume/manager.py
For,2811,2813,apps/cinder/cinder/volume/manager.py
If,2815,2816,apps/cinder/cinder/volume/manager.py
Try,2831,2835,apps/cinder/cinder/volume/manager.py
With,3164,3166,apps/cinder/cinder/volume/manager.py
If,3362,3368,apps/cinder/cinder/volume/manager.py
If,3432,3441,apps/cinder/cinder/volume/manager.py
If,3459,3469,apps/cinder/cinder/volume/manager.py
If,3495,3518,apps/cinder/cinder/volume/manager.py
For,3539,3541,apps/cinder/cinder/volume/manager.py
If,3589,3604,apps/cinder/cinder/volume/manager.py
For,3606,3621,apps/cinder/cinder/volume/manager.py
If,3784,3794,apps/cinder/cinder/volume/manager.py
If,3800,3803,apps/cinder/cinder/volume/manager.py
If,3823,3827,apps/cinder/cinder/volume/manager.py
If,4050,4066,apps/cinder/cinder/volume/manager.py
If,4087,4093,apps/cinder/cinder/volume/manager.py
For,4096,4098,apps/cinder/cinder/volume/manager.py
For,4099,4104,apps/cinder/cinder/volume/manager.py
If,4156,4168,apps/cinder/cinder/volume/manager.py
If,4178,4184,apps/cinder/cinder/volume/manager.py
If,4203,4206,apps/cinder/cinder/volume/manager.py
If,4331,4343,apps/cinder/cinder/volume/manager.py
If,4351,4354,apps/cinder/cinder/volume/manager.py
If,4356,4361,apps/cinder/cinder/volume/manager.py
If,4379,4383,apps/cinder/cinder/volume/manager.py
If,4450,4453,apps/cinder/cinder/volume/manager.py
If,4454,4459,apps/cinder/cinder/volume/manager.py
For,4509,4511,apps/cinder/cinder/volume/manager.py
IfExp,4520,4521,apps/cinder/cinder/volume/manager.py
If,4563,4566,apps/cinder/cinder/volume/manager.py
If,5072,5077,apps/cinder/cinder/volume/manager.py
For,5098,5101,apps/cinder/cinder/volume/manager.py
If,5158,5163,apps/cinder/cinder/volume/manager.py
For,5184,5187,apps/cinder/cinder/volume/manager.py
If,5251,5256,apps/cinder/cinder/volume/manager.py
For,5277,5280,apps/cinder/cinder/volume/manager.py
For,5351,5356,apps/cinder/cinder/volume/manager.py
For,5358,5361,apps/cinder/cinder/volume/manager.py
If,5429,5435,apps/cinder/cinder/volume/manager.py
Try,596,604,apps/cinder/cinder/volume/manager.py
If,704,712,apps/cinder/cinder/volume/manager.py
If,999,1006,apps/cinder/cinder/volume/manager.py
If,2693,2694,apps/cinder/cinder/volume/manager.py
If,2703,2704,apps/cinder/cinder/volume/manager.py
If,2812,2813,apps/cinder/cinder/volume/manager.py
Try,3591,3602,apps/cinder/cinder/volume/manager.py
If,3607,3621,apps/cinder/cinder/volume/manager.py
For,3825,3827,apps/cinder/cinder/volume/manager.py
If,4100,4102,apps/cinder/cinder/volume/manager.py
For,4204,4206,apps/cinder/cinder/volume/manager.py
For,4381,4383,apps/cinder/cinder/volume/manager.py
For,5354,5355,apps/cinder/cinder/volume/manager.py
If,5360,5361,apps/cinder/cinder/volume/manager.py
If,597,598,apps/cinder/cinder/volume/manager.py
If,3595,3597,apps/cinder/cinder/volume/manager.py
If,3598,3599,apps/cinder/cinder/volume/manager.py
Try,3609,3619,apps/cinder/cinder/volume/manager.py
IfExp,4011,4011,apps/cinder/cinder/volume/manager.py
If,3612,3614,apps/cinder/cinder/volume/manager.py
If,3615,3616,apps/cinder/cinder/volume/manager.py
IfExp,3999,3999,apps/cinder/cinder/volume/manager.py
If,56,60,apps/cinder/cinder/volume/qos_specs.py
Try,81,102,apps/cinder/cinder/volume/qos_specs.py
If,117,119,apps/cinder/cinder/volume/qos_specs.py
If,129,131,apps/cinder/cinder/volume/qos_specs.py
Try,139,147,apps/cinder/cinder/volume/qos_specs.py
Try,152,160,apps/cinder/cinder/volume/qos_specs.py
For,163,168,apps/cinder/cinder/volume/qos_specs.py
Try,186,204,apps/cinder/cinder/volume/qos_specs.py
Try,209,218,apps/cinder/cinder/volume/qos_specs.py
Try,223,230,apps/cinder/cinder/volume/qos_specs.py
If,243,245,apps/cinder/cinder/volume/qos_specs.py
If,247,248,apps/cinder/cinder/volume/qos_specs.py
If,86,91,apps/cinder/cinder/volume/qos_specs.py
For,140,145,apps/cinder/cinder/volume/qos_specs.py
If,189,197,apps/cinder/cinder/volume/qos_specs.py
Try,141,145,apps/cinder/cinder/volume/qos_specs.py
If,190,195,apps/cinder/cinder/volume/qos_specs.py
Try,63,66,apps/cinder/cinder/volume/configuration.py
Try,92,95,apps/cinder/cinder/volume/configuration.py
For,105,111,apps/cinder/cinder/volume/configuration.py
Try,123,126,apps/cinder/cinder/volume/configuration.py
If,132,134,apps/cinder/cinder/volume/configuration.py
If,149,152,apps/cinder/cinder/volume/configuration.py
If,109,111,apps/cinder/cinder/volume/configuration.py
If,129,137,apps/cinder/cinder/volume/api.py
If,138,158,apps/cinder/cinder/volume/api.py
If,169,173,apps/cinder/cinder/volume/api.py
If,178,179,apps/cinder/cinder/volume/api.py
If,182,184,apps/cinder/cinder/volume/api.py
If,186,188,apps/cinder/cinder/volume/api.py
If,189,191,apps/cinder/cinder/volume/api.py
If,214,215,apps/cinder/cinder/volume/api.py
If,239,242,apps/cinder/cinder/volume/api.py
If,245,249,apps/cinder/cinder/volume/api.py
If,260,265,apps/cinder/cinder/volume/api.py
If,270,280,apps/cinder/cinder/volume/api.py
If,282,292,apps/cinder/cinder/volume/api.py
If,294,303,apps/cinder/cinder/volume/api.py
If,305,313,apps/cinder/cinder/volume/api.py
If,320,321,apps/cinder/cinder/volume/api.py
Try,346,364,apps/cinder/cinder/volume/api.py
With,369,384,apps/cinder/cinder/volume/api.py
If,395,400,apps/cinder/cinder/volume/api.py
If,404,409,apps/cinder/cinder/volume/api.py
If,420,423,apps/cinder/cinder/volume/api.py
If,425,456,apps/cinder/cinder/volume/api.py
If,458,459,apps/cinder/cinder/volume/api.py
If,461,470,apps/cinder/cinder/volume/api.py
If,480,482,apps/cinder/cinder/volume/api.py
If,484,498,apps/cinder/cinder/volume/api.py
If,500,501,apps/cinder/cinder/volume/api.py
If,502,503,apps/cinder/cinder/volume/api.py
If,507,515,apps/cinder/cinder/volume/api.py
If,517,534,apps/cinder/cinder/volume/api.py
If,538,539,apps/cinder/cinder/volume/api.py
If,545,560,apps/cinder/cinder/volume/api.py
If,578,580,apps/cinder/cinder/volume/api.py
If,582,586,apps/cinder/cinder/volume/api.py
Try,600,605,apps/cinder/cinder/volume/api.py
If,607,612,apps/cinder/cinder/volume/api.py
If,623,626,apps/cinder/cinder/volume/api.py
If,640,641,apps/cinder/cinder/volume/api.py
Try,645,653,apps/cinder/cinder/volume/api.py
If,659,660,apps/cinder/cinder/volume/api.py
If,662,663,apps/cinder/cinder/volume/api.py
If,665,679,apps/cinder/cinder/volume/api.py
If,690,691,apps/cinder/cinder/volume/api.py
If,738,745,apps/cinder/cinder/volume/api.py
If,760,766,apps/cinder/cinder/volume/api.py
If,783,787,apps/cinder/cinder/volume/api.py
If,806,810,apps/cinder/cinder/volume/api.py
If,834,838,apps/cinder/cinder/volume/api.py
If,845,847,apps/cinder/cinder/volume/api.py
If,867,871,apps/cinder/cinder/volume/api.py
If,885,891,apps/cinder/cinder/volume/api.py
If,935,939,apps/cinder/cinder/volume/api.py
If,994,995,apps/cinder/cinder/volume/api.py
If,997,1003,apps/cinder/cinder/volume/api.py
If,1005,1020,apps/cinder/cinder/volume/api.py
Try,1023,1062,apps/cinder/cinder/volume/api.py
For,1075,1076,apps/cinder/cinder/volume/api.py
For,1082,1086,apps/cinder/cinder/volume/api.py
Try,1088,1101,apps/cinder/cinder/volume/api.py
If,1110,1113,apps/cinder/cinder/volume/api.py
If,1114,1119,apps/cinder/cinder/volume/api.py
If,1120,1123,apps/cinder/cinder/volume/api.py
If,1124,1128,apps/cinder/cinder/volume/api.py
If,1129,1132,apps/cinder/cinder/volume/api.py
Try,1140,1165,apps/cinder/cinder/volume/api.py
If,1228,1229,apps/cinder/cinder/volume/api.py
If,1235,1237,apps/cinder/cinder/volume/api.py
If,1240,1241,apps/cinder/cinder/volume/api.py
If,1243,1249,apps/cinder/cinder/volume/api.py
If,1293,1297,apps/cinder/cinder/volume/api.py
If,1308,1312,apps/cinder/cinder/volume/api.py
With,1357,1358,apps/cinder/cinder/volume/api.py
If,1400,1405,apps/cinder/cinder/volume/api.py
For,1424,1426,apps/cinder/cinder/volume/api.py
For,1445,1447,apps/cinder/cinder/volume/api.py
If,1456,1474,apps/cinder/cinder/volume/api.py
If,1482,1486,apps/cinder/cinder/volume/api.py
If,1495,1499,apps/cinder/cinder/volume/api.py
Try,1501,1521,apps/cinder/cinder/volume/api.py
If,1537,1538,apps/cinder/cinder/volume/api.py
If,1539,1542,apps/cinder/cinder/volume/api.py
If,1555,1558,apps/cinder/cinder/volume/api.py
If,1571,1576,apps/cinder/cinder/volume/api.py
Try,1579,1583,apps/cinder/cinder/volume/api.py
If,1587,1593,apps/cinder/cinder/volume/api.py
Try,1596,1610,apps/cinder/cinder/volume/api.py
Try,1613,1639,apps/cinder/cinder/volume/api.py
If,1642,1644,apps/cinder/cinder/volume/api.py
If,1684,1686,apps/cinder/cinder/volume/api.py
Try,1688,1695,apps/cinder/cinder/volume/api.py
If,1697,1701,apps/cinder/cinder/volume/api.py
If,1703,1706,apps/cinder/cinder/volume/api.py
With,1708,1711,apps/cinder/cinder/volume/api.py
Try,1740,1749,apps/cinder/cinder/volume/api.py
If,1766,1769,apps/cinder/cinder/volume/api.py
If,1782,1785,apps/cinder/cinder/volume/api.py
If,1789,1795,apps/cinder/cinder/volume/api.py
If,1800,1802,apps/cinder/cinder/volume/api.py
If,1821,1836,apps/cinder/cinder/volume/api.py
If,1838,1840,apps/cinder/cinder/volume/api.py
If,1842,1844,apps/cinder/cinder/volume/api.py
If,1847,1851,apps/cinder/cinder/volume/api.py
If,1864,1869,apps/cinder/cinder/volume/api.py
Try,1885,1892,apps/cinder/cinder/volume/api.py
If,1909,1910,apps/cinder/cinder/volume/api.py
If,1912,1925,apps/cinder/cinder/volume/api.py
If,1927,1930,apps/cinder/cinder/volume/api.py
Try,1939,1949,apps/cinder/cinder/volume/api.py
If,1966,1975,apps/cinder/cinder/volume/api.py
If,1986,1989,apps/cinder/cinder/volume/api.py
Try,2015,2024,apps/cinder/cinder/volume/api.py
If,2026,2030,apps/cinder/cinder/volume/api.py
If,2032,2035,apps/cinder/cinder/volume/api.py
If,2051,2057,apps/cinder/cinder/volume/api.py
If,2058,2066,apps/cinder/cinder/volume/api.py
If,2068,2069,apps/cinder/cinder/volume/api.py
If,2070,2073,apps/cinder/cinder/volume/api.py
If,2075,2078,apps/cinder/cinder/volume/api.py
If,2083,2084,apps/cinder/cinder/volume/api.py
If,2086,2089,apps/cinder/cinder/volume/api.py
Try,2108,2115,apps/cinder/cinder/volume/api.py
With,2120,2125,apps/cinder/cinder/volume/api.py
If,2193,2199,apps/cinder/cinder/volume/api.py
If,2204,2209,apps/cinder/cinder/volume/api.py
If,2210,2212,apps/cinder/cinder/volume/api.py
If,2216,2217,apps/cinder/cinder/volume/api.py
If,2245,2250,apps/cinder/cinder/volume/api.py
For,2254,2259,apps/cinder/cinder/volume/api.py
If,2263,2273,apps/cinder/cinder/volume/api.py
If,2288,2290,apps/cinder/cinder/volume/api.py
If,2333,2334,apps/cinder/cinder/volume/api.py
For,2347,2367,apps/cinder/cinder/volume/api.py
If,2387,2407,apps/cinder/cinder/volume/api.py
If,2420,2425,apps/cinder/cinder/volume/api.py
If,2441,2463,apps/cinder/cinder/volume/api.py
If,2482,2490,apps/cinder/cinder/volume/api.py
If,2494,2499,apps/cinder/cinder/volume/api.py
If,2504,2516,apps/cinder/cinder/volume/api.py
If,2544,2551,apps/cinder/cinder/volume/api.py
If,2553,2573,apps/cinder/cinder/volume/api.py
If,2602,2603,apps/cinder/cinder/volume/api.py
If,2605,2609,apps/cinder/cinder/volume/api.py
If,2611,2618,apps/cinder/cinder/volume/api.py
If,2620,2652,apps/cinder/cinder/volume/api.py
If,2670,2676,apps/cinder/cinder/volume/api.py
If,2694,2699,apps/cinder/cinder/volume/api.py
If,2700,2703,apps/cinder/cinder/volume/api.py
If,2712,2718,apps/cinder/cinder/volume/api.py
Try,2720,2740,apps/cinder/cinder/volume/api.py
If,130,137,apps/cinder/cinder/volume/api.py
For,145,147,apps/cinder/cinder/volume/api.py
If,150,156,apps/cinder/cinder/volume/api.py
With,183,184,apps/cinder/cinder/volume/api.py
With,187,188,apps/cinder/cinder/volume/api.py
If,271,274,apps/cinder/cinder/volume/api.py
If,276,280,apps/cinder/cinder/volume/api.py
If,283,286,apps/cinder/cinder/volume/api.py
If,288,292,apps/cinder/cinder/volume/api.py
If,295,303,apps/cinder/cinder/volume/api.py
If,306,313,apps/cinder/cinder/volume/api.py
Try,370,384,apps/cinder/cinder/volume/api.py
Try,430,444,apps/cinder/cinder/volume/api.py
If,447,448,apps/cinder/cinder/volume/api.py
If,485,495,apps/cinder/cinder/volume/api.py
If,521,522,apps/cinder/cinder/volume/api.py
For,526,534,apps/cinder/cinder/volume/api.py
Try,546,560,apps/cinder/cinder/volume/api.py
IfExp,621,621,apps/cinder/cinder/volume/api.py
If,646,650,apps/cinder/cinder/volume/api.py
If,674,675,apps/cinder/cinder/volume/api.py
Try,1006,1020,apps/cinder/cinder/volume/api.py
If,1043,1051,apps/cinder/cinder/volume/api.py
If,1052,1053,apps/cinder/cinder/volume/api.py
For,1089,1092,apps/cinder/cinder/volume/api.py
For,1141,1150,apps/cinder/cinder/volume/api.py
For,1152,1158,apps/cinder/cinder/volume/api.py
Try,1457,1474,apps/cinder/cinder/volume/api.py
If,1510,1513,apps/cinder/cinder/volume/api.py
If,1541,1542,apps/cinder/cinder/volume/api.py
Try,1564,1568,apps/cinder/cinder/volume/api.py
If,1609,1610,apps/cinder/cinder/volume/api.py
If,1638,1639,apps/cinder/cinder/volume/api.py
With,1689,1692,apps/cinder/cinder/volume/api.py
If,1825,1834,apps/cinder/cinder/volume/api.py
If,1913,1919,apps/cinder/cinder/volume/api.py
If,1923,1925,apps/cinder/cinder/volume/api.py
If,2054,2057,apps/cinder/cinder/volume/api.py
Try,2059,2066,apps/cinder/cinder/volume/api.py
If,2194,2197,apps/cinder/cinder/volume/api.py
If,2247,2250,apps/cinder/cinder/volume/api.py
If,2255,2259,apps/cinder/cinder/volume/api.py
If,2266,2272,apps/cinder/cinder/volume/api.py
IfExp,2283,2283,apps/cinder/cinder/volume/api.py
IfExp,2307,2307,apps/cinder/cinder/volume/api.py
IfExp,2325,2325,apps/cinder/cinder/volume/api.py
Try,2348,2367,apps/cinder/cinder/volume/api.py
Try,2391,2396,apps/cinder/cinder/volume/api.py
If,2402,2407,apps/cinder/cinder/volume/api.py
If,2443,2455,apps/cinder/cinder/volume/api.py
If,2457,2463,apps/cinder/cinder/volume/api.py
If,2567,2573,apps/cinder/cinder/volume/api.py
If,2606,2607,apps/cinder/cinder/volume/api.py
If,2608,2609,apps/cinder/cinder/volume/api.py
Try,2612,2616,apps/cinder/cinder/volume/api.py
If,2621,2624,apps/cinder/cinder/volume/api.py
If,2628,2629,apps/cinder/cinder/volume/api.py
Try,2636,2643,apps/cinder/cinder/volume/api.py
If,2645,2650,apps/cinder/cinder/volume/api.py
If,136,137,apps/cinder/cinder/volume/api.py
IfExp,171,171,apps/cinder/cinder/volume/api.py
IfExp,172,172,apps/cinder/cinder/volume/api.py
If,296,303,apps/cinder/cinder/volume/api.py
If,307,313,apps/cinder/cinder/volume/api.py
IfExp,347,350,apps/cinder/cinder/volume/api.py
IfExp,351,354,apps/cinder/cinder/volume/api.py
If,375,377,apps/cinder/cinder/volume/api.py
If,432,441,apps/cinder/cinder/volume/api.py
If,494,495,apps/cinder/cinder/volume/api.py
If,529,534,apps/cinder/cinder/volume/api.py
If,648,650,apps/cinder/cinder/volume/api.py
IfExp,755,756,apps/cinder/cinder/volume/api.py
If,1007,1011,apps/cinder/cinder/volume/api.py
With,1055,1062,apps/cinder/cinder/volume/api.py
With,1096,1101,apps/cinder/cinder/volume/api.py
If,1142,1146,apps/cinder/cinder/volume/api.py
For,1153,1158,apps/cinder/cinder/volume/api.py
If,1462,1469,apps/cinder/cinder/volume/api.py
IfExp,1489,1490,apps/cinder/cinder/volume/api.py
If,1512,1513,apps/cinder/cinder/volume/api.py
With,1517,1521,apps/cinder/cinder/volume/api.py
If,1565,1566,apps/cinder/cinder/volume/api.py
For,1827,1834,apps/cinder/cinder/volume/api.py
With,2020,2024,apps/cinder/cinder/volume/api.py
IfExp,2105,2105,apps/cinder/cinder/volume/api.py
IfExp,2231,2231,apps/cinder/cinder/volume/api.py
If,2268,2270,apps/cinder/cinder/volume/api.py
If,2349,2365,apps/cinder/cinder/volume/api.py
If,2404,2407,apps/cinder/cinder/volume/api.py
IfExp,2435,2437,apps/cinder/cinder/volume/api.py
For,2448,2455,apps/cinder/cinder/volume/api.py
If,2622,2624,apps/cinder/cinder/volume/api.py
IfExp,2705,2707,apps/cinder/cinder/volume/api.py
With,2732,2740,apps/cinder/cinder/volume/api.py
With,382,384,apps/cinder/cinder/volume/api.py
If,553,558,apps/cinder/cinder/volume/api.py
Try,1056,1062,apps/cinder/cinder/volume/api.py
Try,1097,1101,apps/cinder/cinder/volume/api.py
If,1154,1158,apps/cinder/cinder/volume/api.py
If,2352,2365,apps/cinder/cinder/volume/api.py
If,2453,2455,apps/cinder/cinder/volume/api.py
If,1058,1059,apps/cinder/cinder/volume/api.py
If,1061,1062,apps/cinder/cinder/volume/api.py
For,1098,1099,apps/cinder/cinder/volume/api.py
If,2363,2364,apps/cinder/cinder/volume/api.py
If,40,41,apps/cinder/cinder/volume/volume_migration.py
If,49,51,apps/cinder/cinder/volume/volume_migration.py
If,67,68,apps/cinder/cinder/volume/volume_migration.py
For,70,72,apps/cinder/cinder/volume/volume_migration.py
Try,68,73,apps/cinder/cinder/volume/throttling.py
Try,76,80,apps/cinder/cinder/volume/throttling.py
Try,83,87,apps/cinder/cinder/volume/throttling.py
For,91,92,apps/cinder/cinder/volume/throttling.py
If,96,98,apps/cinder/cinder/volume/throttling.py
If,99,101,apps/cinder/cinder/volume/throttling.py
If,105,109,apps/cinder/cinder/volume/throttling.py
If,110,114,apps/cinder/cinder/volume/throttling.py
If,121,123,apps/cinder/cinder/volume/throttling.py
Try,126,129,apps/cinder/cinder/volume/throttling.py
If,107,108,apps/cinder/cinder/volume/throttling.py
If,112,113,apps/cinder/cinder/volume/throttling.py
If,459,479,apps/cinder/cinder/volume/driver.py
If,508,511,apps/cinder/cinder/volume/driver.py
For,515,517,apps/cinder/cinder/volume/driver.py
While,529,542,apps/cinder/cinder/volume/driver.py
If,557,562,apps/cinder/cinder/volume/driver.py
If,564,595,apps/cinder/cinder/volume/driver.py
If,596,597,apps/cinder/cinder/volume/driver.py
If,619,625,apps/cinder/cinder/volume/driver.py
If,693,694,apps/cinder/cinder/volume/driver.py
For,702,704,apps/cinder/cinder/volume/driver.py
If,818,819,apps/cinder/cinder/volume/driver.py
If,826,858,apps/cinder/cinder/volume/driver.py
If,868,895,apps/cinder/cinder/volume/driver.py
Try,931,959,apps/cinder/cinder/volume/driver.py
Try,972,983,apps/cinder/cinder/volume/driver.py
If,1014,1015,apps/cinder/cinder/volume/driver.py
If,1016,1017,apps/cinder/cinder/volume/driver.py
If,1031,1032,apps/cinder/cinder/volume/driver.py
