id,filepath,var1,localvar1,var2,localvar2,code_snippet
177,apps/glance/glance/api/v2/images.py,debug,LOG.debug,user,add_location.ctxt.user_id,"try:
            image = image_repo.get(image_id)
            if image.status != 'queued':
                msg = _(""It's not allowed to add locations if image status is ""
                        ""%s."") % image.status
                raise webob.exc.HTTPConflict(explanation=msg)

            api_pol = api_policy.ImageAPIPolicy(req.context, image,
                                                self.policy)
            api_pol.add_location()

            roles = list(set(req.context.roles + req.context.service_roles))
            if 'service' not in roles:
                # NOTE(pdeore): Add location API is disabled for other stores
                # than http
                if not utils.is_http_store_configured(url):
                    msg = _(""http store must be enabled to use location API""
                            "" by normal user."")
                    raise exception.Forbidden(msg)

            if validation_data is not None:
                self._validate_hashing_data(validation_data)

            if 'os_glance_import_task' in image.extra_properties:
                # NOTE(pdeore): This will raise exception.Conflict if the
                # lock is present and valid, or return if absent or invalid.
                stole_lock_from_task = self._enforce_import_lock(req, image)

            task_input = {'image_id': image_id,
                          'loc_url': url,
                          'validation_data': validation_data}

            executor_factory = self.gateway.get_task_executor_factory(
                ctxt)
            add_location_task = task_factory.new_task(
                task_type='location_import',
                owner=ctxt.owner,
                task_input=task_input,
                image_id=image_id,
                user_id=ctxt.user_id,
                request_id=ctxt.request_id)

            try:
                # NOTE(pdeore): Try to grab the lock for this task
                image_repo.set_property_atomic(image, 'os_glance_import_task',
                                               add_location_task.task_id)
            except exception.Duplicate:
                msg = (_(""New operation on image '%s' is not ""
                         ""permitted as prior operation is still ""
                         ""in progress"") % image_id)
                raise exception.Conflict(msg)

            # NOTE(pdeore): We now have the import lock on this image.
            # If we busted the lock above and have a reference to that
            # task, try to clean up the import status information left
            # over from that execution.
            if stole_lock_from_task:
                self._cleanup_stale_task_progress(image_repo, image,
                                                  stole_lock_from_task)

            task_repo.add(add_location_task)
            task_executor = executor_factory.new_task_executor(ctxt)
            pool = common.get_thread_pool(""tasks_pool"")
            pool.spawn(add_location_task.run, task_executor)
        except exception.Conflict as e:
            raise webob.exc.HTTPConflict(explanation=e.msg)
        except exception.NotFound as e:
            raise webob.exc.HTTPNotFound(explanation=e.msg)
        except exception.Forbidden as e:
            LOG.debug(""User not permitted to add location to image '%s'"",
                      image_id)
            raise webob.exc.HTTPForbidden(explanation=e.msg)
        except exception.NotAuthenticated as e:
            raise webob.exc.HTTPUnauthorized(explanation=e.msg)
        except ValueError as e:
            raise webob.exc.HTTPBadRequest(
                explanation=encodeutils.exception_to_unicode(e))"
178,apps/glance/glance/api/v2/images.py,debug,LOG.debug,user,ctxt.user_id,"try:
            image = image_repo.get(image_id)
            if image.status != 'queued':
                msg = _(""It's not allowed to add locations if image status is ""
                        ""%s."") % image.status
                raise webob.exc.HTTPConflict(explanation=msg)

            api_pol = api_policy.ImageAPIPolicy(req.context, image,
                                                self.policy)
            api_pol.add_location()

            roles = list(set(req.context.roles + req.context.service_roles))
            if 'service' not in roles:
                # NOTE(pdeore): Add location API is disabled for other stores
                # than http
                if not utils.is_http_store_configured(url):
                    msg = _(""http store must be enabled to use location API""
                            "" by normal user."")
                    raise exception.Forbidden(msg)

            if validation_data is not None:
                self._validate_hashing_data(validation_data)

            if 'os_glance_import_task' in image.extra_properties:
                # NOTE(pdeore): This will raise exception.Conflict if the
                # lock is present and valid, or return if absent or invalid.
                stole_lock_from_task = self._enforce_import_lock(req, image)

            task_input = {'image_id': image_id,
                          'loc_url': url,
                          'validation_data': validation_data}

            executor_factory = self.gateway.get_task_executor_factory(
                ctxt)
            add_location_task = task_factory.new_task(
                task_type='location_import',
                owner=ctxt.owner,
                task_input=task_input,
                image_id=image_id,
                user_id=ctxt.user_id,
                request_id=ctxt.request_id)

            try:
                # NOTE(pdeore): Try to grab the lock for this task
                image_repo.set_property_atomic(image, 'os_glance_import_task',
                                               add_location_task.task_id)
            except exception.Duplicate:
                msg = (_(""New operation on image '%s' is not ""
                         ""permitted as prior operation is still ""
                         ""in progress"") % image_id)
                raise exception.Conflict(msg)

            # NOTE(pdeore): We now have the import lock on this image.
            # If we busted the lock above and have a reference to that
            # task, try to clean up the import status information left
            # over from that execution.
            if stole_lock_from_task:
                self._cleanup_stale_task_progress(image_repo, image,
                                                  stole_lock_from_task)

            task_repo.add(add_location_task)
            task_executor = executor_factory.new_task_executor(ctxt)
            pool = common.get_thread_pool(""tasks_pool"")
            pool.spawn(add_location_task.run, task_executor)
        except exception.Conflict as e:
            raise webob.exc.HTTPConflict(explanation=e.msg)
        except exception.NotFound as e:
            raise webob.exc.HTTPNotFound(explanation=e.msg)
        except exception.Forbidden as e:
            LOG.debug(""User not permitted to add location to image '%s'"",
                      image_id)
            raise webob.exc.HTTPForbidden(explanation=e.msg)
        except exception.NotAuthenticated as e:
            raise webob.exc.HTTPUnauthorized(explanation=e.msg)
        except ValueError as e:
            raise webob.exc.HTTPBadRequest(
                explanation=encodeutils.exception_to_unicode(e))"
179,apps/glance/glance/api/v2/images.py,debug,LOG.debug,task_executor,add_location.executor_factory,"try:
            image = image_repo.get(image_id)
            if image.status != 'queued':
                msg = _(""It's not allowed to add locations if image status is ""
                        ""%s."") % image.status
                raise webob.exc.HTTPConflict(explanation=msg)

            api_pol = api_policy.ImageAPIPolicy(req.context, image,
                                                self.policy)
            api_pol.add_location()

            roles = list(set(req.context.roles + req.context.service_roles))
            if 'service' not in roles:
                # NOTE(pdeore): Add location API is disabled for other stores
                # than http
                if not utils.is_http_store_configured(url):
                    msg = _(""http store must be enabled to use location API""
                            "" by normal user."")
                    raise exception.Forbidden(msg)

            if validation_data is not None:
                self._validate_hashing_data(validation_data)

            if 'os_glance_import_task' in image.extra_properties:
                # NOTE(pdeore): This will raise exception.Conflict if the
                # lock is present and valid, or return if absent or invalid.
                stole_lock_from_task = self._enforce_import_lock(req, image)

            task_input = {'image_id': image_id,
                          'loc_url': url,
                          'validation_data': validation_data}

            executor_factory = self.gateway.get_task_executor_factory(
                ctxt)
            add_location_task = task_factory.new_task(
                task_type='location_import',
                owner=ctxt.owner,
                task_input=task_input,
                image_id=image_id,
                user_id=ctxt.user_id,
                request_id=ctxt.request_id)

            try:
                # NOTE(pdeore): Try to grab the lock for this task
                image_repo.set_property_atomic(image, 'os_glance_import_task',
                                               add_location_task.task_id)
            except exception.Duplicate:
                msg = (_(""New operation on image '%s' is not ""
                         ""permitted as prior operation is still ""
                         ""in progress"") % image_id)
                raise exception.Conflict(msg)

            # NOTE(pdeore): We now have the import lock on this image.
            # If we busted the lock above and have a reference to that
            # task, try to clean up the import status information left
            # over from that execution.
            if stole_lock_from_task:
                self._cleanup_stale_task_progress(image_repo, image,
                                                  stole_lock_from_task)

            task_repo.add(add_location_task)
            task_executor = executor_factory.new_task_executor(ctxt)
            pool = common.get_thread_pool(""tasks_pool"")
            pool.spawn(add_location_task.run, task_executor)
        except exception.Conflict as e:
            raise webob.exc.HTTPConflict(explanation=e.msg)
        except exception.NotFound as e:
            raise webob.exc.HTTPNotFound(explanation=e.msg)
        except exception.Forbidden as e:
            LOG.debug(""User not permitted to add location to image '%s'"",
                      image_id)
            raise webob.exc.HTTPForbidden(explanation=e.msg)
        except exception.NotAuthenticated as e:
            raise webob.exc.HTTPUnauthorized(explanation=e.msg)
        except ValueError as e:
            raise webob.exc.HTTPBadRequest(
                explanation=encodeutils.exception_to_unicode(e))"
180,apps/glance/glance/api/v2/images.py,debug,LOG.debug,task_executor,add_location.executor_factory.new_task_executor,"try:
            image = image_repo.get(image_id)
            if image.status != 'queued':
                msg = _(""It's not allowed to add locations if image status is ""
                        ""%s."") % image.status
                raise webob.exc.HTTPConflict(explanation=msg)

            api_pol = api_policy.ImageAPIPolicy(req.context, image,
                                                self.policy)
            api_pol.add_location()

            roles = list(set(req.context.roles + req.context.service_roles))
            if 'service' not in roles:
                # NOTE(pdeore): Add location API is disabled for other stores
                # than http
                if not utils.is_http_store_configured(url):
                    msg = _(""http store must be enabled to use location API""
                            "" by normal user."")
                    raise exception.Forbidden(msg)

            if validation_data is not None:
                self._validate_hashing_data(validation_data)

            if 'os_glance_import_task' in image.extra_properties:
                # NOTE(pdeore): This will raise exception.Conflict if the
                # lock is present and valid, or return if absent or invalid.
                stole_lock_from_task = self._enforce_import_lock(req, image)

            task_input = {'image_id': image_id,
                          'loc_url': url,
                          'validation_data': validation_data}

            executor_factory = self.gateway.get_task_executor_factory(
                ctxt)
            add_location_task = task_factory.new_task(
                task_type='location_import',
                owner=ctxt.owner,
                task_input=task_input,
                image_id=image_id,
                user_id=ctxt.user_id,
                request_id=ctxt.request_id)

            try:
                # NOTE(pdeore): Try to grab the lock for this task
                image_repo.set_property_atomic(image, 'os_glance_import_task',
                                               add_location_task.task_id)
            except exception.Duplicate:
                msg = (_(""New operation on image '%s' is not ""
                         ""permitted as prior operation is still ""
                         ""in progress"") % image_id)
                raise exception.Conflict(msg)

            # NOTE(pdeore): We now have the import lock on this image.
            # If we busted the lock above and have a reference to that
            # task, try to clean up the import status information left
            # over from that execution.
            if stole_lock_from_task:
                self._cleanup_stale_task_progress(image_repo, image,
                                                  stole_lock_from_task)

            task_repo.add(add_location_task)
            task_executor = executor_factory.new_task_executor(ctxt)
            pool = common.get_thread_pool(""tasks_pool"")
            pool.spawn(add_location_task.run, task_executor)
        except exception.Conflict as e:
            raise webob.exc.HTTPConflict(explanation=e.msg)
        except exception.NotFound as e:
            raise webob.exc.HTTPNotFound(explanation=e.msg)
        except exception.Forbidden as e:
            LOG.debug(""User not permitted to add location to image '%s'"",
                      image_id)
            raise webob.exc.HTTPForbidden(explanation=e.msg)
        except exception.NotAuthenticated as e:
            raise webob.exc.HTTPUnauthorized(explanation=e.msg)
        except ValueError as e:
            raise webob.exc.HTTPBadRequest(
                explanation=encodeutils.exception_to_unicode(e))"
181,apps/glance/glance/api/v2/images.py,debug,LOG.debug,task_executor,executor_factory.new_task_executor,"try:
            image = image_repo.get(image_id)
            if image.status != 'queued':
                msg = _(""It's not allowed to add locations if image status is ""
                        ""%s."") % image.status
                raise webob.exc.HTTPConflict(explanation=msg)

            api_pol = api_policy.ImageAPIPolicy(req.context, image,
                                                self.policy)
            api_pol.add_location()

            roles = list(set(req.context.roles + req.context.service_roles))
            if 'service' not in roles:
                # NOTE(pdeore): Add location API is disabled for other stores
                # than http
                if not utils.is_http_store_configured(url):
                    msg = _(""http store must be enabled to use location API""
                            "" by normal user."")
                    raise exception.Forbidden(msg)

            if validation_data is not None:
                self._validate_hashing_data(validation_data)

            if 'os_glance_import_task' in image.extra_properties:
                # NOTE(pdeore): This will raise exception.Conflict if the
                # lock is present and valid, or return if absent or invalid.
                stole_lock_from_task = self._enforce_import_lock(req, image)

            task_input = {'image_id': image_id,
                          'loc_url': url,
                          'validation_data': validation_data}

            executor_factory = self.gateway.get_task_executor_factory(
                ctxt)
            add_location_task = task_factory.new_task(
                task_type='location_import',
                owner=ctxt.owner,
                task_input=task_input,
                image_id=image_id,
                user_id=ctxt.user_id,
                request_id=ctxt.request_id)

            try:
                # NOTE(pdeore): Try to grab the lock for this task
                image_repo.set_property_atomic(image, 'os_glance_import_task',
                                               add_location_task.task_id)
            except exception.Duplicate:
                msg = (_(""New operation on image '%s' is not ""
                         ""permitted as prior operation is still ""
                         ""in progress"") % image_id)
                raise exception.Conflict(msg)

            # NOTE(pdeore): We now have the import lock on this image.
            # If we busted the lock above and have a reference to that
            # task, try to clean up the import status information left
            # over from that execution.
            if stole_lock_from_task:
                self._cleanup_stale_task_progress(image_repo, image,
                                                  stole_lock_from_task)

            task_repo.add(add_location_task)
            task_executor = executor_factory.new_task_executor(ctxt)
            pool = common.get_thread_pool(""tasks_pool"")
            pool.spawn(add_location_task.run, task_executor)
        except exception.Conflict as e:
            raise webob.exc.HTTPConflict(explanation=e.msg)
        except exception.NotFound as e:
            raise webob.exc.HTTPNotFound(explanation=e.msg)
        except exception.Forbidden as e:
            LOG.debug(""User not permitted to add location to image '%s'"",
                      image_id)
            raise webob.exc.HTTPForbidden(explanation=e.msg)
        except exception.NotAuthenticated as e:
            raise webob.exc.HTTPUnauthorized(explanation=e.msg)
        except ValueError as e:
            raise webob.exc.HTTPBadRequest(
                explanation=encodeutils.exception_to_unicode(e))"
182,apps/glance/glance/api/v2/images.py,debug,LOG.debug,enabled,CONF.enabled_backends,"try:
            image_view = {k: v for k, v in dict(image.extra_properties).items()
                          if k not in self._hidden_properties}
            attributes = ['name', 'disk_format', 'container_format',
                          'visibility', 'size', 'virtual_size', 'status',
                          'checksum', 'protected', 'min_ram', 'min_disk',
                          'owner', 'os_hidden', 'os_hash_algo',
                          'os_hash_value']
            for key in attributes:
                image_view[key] = getattr(image, key)
            image_view['id'] = image.image_id
            image_view['created_at'] = timeutils.isotime(image.created_at)
            image_view['updated_at'] = timeutils.isotime(image.updated_at)

            if CONF.show_multiple_locations:
                locations = _get_image_locations(image)
                if locations:
                    image_view['locations'] = []
                    for loc in locations:
                        tmp = dict(loc)
                        tmp.pop('id', None)
                        tmp.pop('status', None)
                        image_view['locations'].append(tmp)
                else:
                    # NOTE (flwang): We will still show ""locations"": [] if
                    # image.locations is None to indicate it's allowed to show
                    # locations but it's just non-existent.
                    image_view['locations'] = []
                    LOG.debug(""The 'locations' list of image %s is empty"",
                              image.image_id)

            if CONF.show_image_direct_url:
                locations = _get_image_locations(image)
                if locations:
                    # Choose best location configured strategy
                    loc = utils.sort_image_locations(locations)[0]
                    image_view['direct_url'] = loc['url']
                else:
                    LOG.debug(""The 'locations' list of image %s is empty, ""
                              ""not including 'direct_url' in response"",
                              image.image_id)

            image_view['tags'] = list(image.tags)
            image_view['self'] = self._get_image_href(image)
            image_view['file'] = self._get_image_href(image, 'file')
            image_view['schema'] = '/v2/schemas/image'
            image_view = self.schema.filter(image_view)  # domain

            # add store information to image
            if CONF.enabled_backends:
                locations = _get_image_locations(image)
                if locations:
                    stores = []
                    for loc in locations:
                        backend = loc['metadata'].get('store')
                        if backend:
                            stores.append(backend)

                    if stores:
                        image_view['stores'] = "","".join(stores)

            return image_view
        except exception.Forbidden as e:
            raise webob.exc.HTTPForbidden(explanation=e.msg)"
183,apps/glance/glance/api/v2/images.py,debug,LOG.debug,enabled_backends,CONF.enabled_backends,"try:
            image_view = {k: v for k, v in dict(image.extra_properties).items()
                          if k not in self._hidden_properties}
            attributes = ['name', 'disk_format', 'container_format',
                          'visibility', 'size', 'virtual_size', 'status',
                          'checksum', 'protected', 'min_ram', 'min_disk',
                          'owner', 'os_hidden', 'os_hash_algo',
                          'os_hash_value']
            for key in attributes:
                image_view[key] = getattr(image, key)
            image_view['id'] = image.image_id
            image_view['created_at'] = timeutils.isotime(image.created_at)
            image_view['updated_at'] = timeutils.isotime(image.updated_at)

            if CONF.show_multiple_locations:
                locations = _get_image_locations(image)
                if locations:
                    image_view['locations'] = []
                    for loc in locations:
                        tmp = dict(loc)
                        tmp.pop('id', None)
                        tmp.pop('status', None)
                        image_view['locations'].append(tmp)
                else:
                    # NOTE (flwang): We will still show ""locations"": [] if
                    # image.locations is None to indicate it's allowed to show
                    # locations but it's just non-existent.
                    image_view['locations'] = []
                    LOG.debug(""The 'locations' list of image %s is empty"",
                              image.image_id)

            if CONF.show_image_direct_url:
                locations = _get_image_locations(image)
                if locations:
                    # Choose best location configured strategy
                    loc = utils.sort_image_locations(locations)[0]
                    image_view['direct_url'] = loc['url']
                else:
                    LOG.debug(""The 'locations' list of image %s is empty, ""
                              ""not including 'direct_url' in response"",
                              image.image_id)

            image_view['tags'] = list(image.tags)
            image_view['self'] = self._get_image_href(image)
            image_view['file'] = self._get_image_href(image, 'file')
            image_view['schema'] = '/v2/schemas/image'
            image_view = self.schema.filter(image_view)  # domain

            # add store information to image
            if CONF.enabled_backends:
                locations = _get_image_locations(image)
                if locations:
                    stores = []
                    for loc in locations:
                        backend = loc['metadata'].get('store')
                        if backend:
                            stores.append(backend)

                    if stores:
                        image_view['stores'] = "","".join(stores)

            return image_view
        except exception.Forbidden as e:
            raise webob.exc.HTTPForbidden(explanation=e.msg)"
184,apps/glance/glance/api/v2/images.py,enabled,CONF.enabled_backends,enabled_backends,CONF.enabled_backends,"try:
            image_view = {k: v for k, v in dict(image.extra_properties).items()
                          if k not in self._hidden_properties}
            attributes = ['name', 'disk_format', 'container_format',
                          'visibility', 'size', 'virtual_size', 'status',
                          'checksum', 'protected', 'min_ram', 'min_disk',
                          'owner', 'os_hidden', 'os_hash_algo',
                          'os_hash_value']
            for key in attributes:
                image_view[key] = getattr(image, key)
            image_view['id'] = image.image_id
            image_view['created_at'] = timeutils.isotime(image.created_at)
            image_view['updated_at'] = timeutils.isotime(image.updated_at)

            if CONF.show_multiple_locations:
                locations = _get_image_locations(image)
                if locations:
                    image_view['locations'] = []
                    for loc in locations:
                        tmp = dict(loc)
                        tmp.pop('id', None)
                        tmp.pop('status', None)
                        image_view['locations'].append(tmp)
                else:
                    # NOTE (flwang): We will still show ""locations"": [] if
                    # image.locations is None to indicate it's allowed to show
                    # locations but it's just non-existent.
                    image_view['locations'] = []
                    LOG.debug(""The 'locations' list of image %s is empty"",
                              image.image_id)

            if CONF.show_image_direct_url:
                locations = _get_image_locations(image)
                if locations:
                    # Choose best location configured strategy
                    loc = utils.sort_image_locations(locations)[0]
                    image_view['direct_url'] = loc['url']
                else:
                    LOG.debug(""The 'locations' list of image %s is empty, ""
                              ""not including 'direct_url' in response"",
                              image.image_id)

            image_view['tags'] = list(image.tags)
            image_view['self'] = self._get_image_href(image)
            image_view['file'] = self._get_image_href(image, 'file')
            image_view['schema'] = '/v2/schemas/image'
            image_view = self.schema.filter(image_view)  # domain

            # add store information to image
            if CONF.enabled_backends:
                locations = _get_image_locations(image)
                if locations:
                    stores = []
                    for loc in locations:
                        backend = loc['metadata'].get('store')
                        if backend:
                            stores.append(backend)

                    if stores:
                        image_view['stores'] = "","".join(stores)

            return image_view
        except exception.Forbidden as e:
            raise webob.exc.HTTPForbidden(explanation=e.msg)"
185,apps/glance/glance/api/v2/metadef_namespaces.py,debug,LOG.debug,key,index.sort_key,"try:
            ns_repo = self.gateway.get_metadef_namespace_repo(req.context)

            policy_check = api_policy.MetadefAPIPolicy(
                req.context,
                enforcer=self.policy)
            # NOTE(abhishekk): This is just a ""do you have permission to
            # list namespace"" check. Each namespace is checked against
            # get_metadef_namespace below.
            policy_check.get_metadef_namespaces()

            # NOTE(abhishekk): We also need to fetch resource_types associated
            # with namespaces, so better to check we have permission for the
            # same in advance.
            policy_check.list_metadef_resource_types()

            # Get namespace id
            if marker:
                namespace_obj = ns_repo.get(marker)
                marker = namespace_obj.namespace_id

            database_ns_list = ns_repo.list(
                marker=marker, limit=limit, sort_key=sort_key,
                sort_dir=sort_dir, filters=filters)

            ns_list = [
                ns for ns in database_ns_list if api_policy.MetadefAPIPolicy(
                    req.context, md_resource=ns, enforcer=self.policy).check(
                    'get_metadef_namespace')]

            rs_repo = (
                self.gateway.get_metadef_resource_type_repo(req.context))
            for db_namespace in ns_list:
                # Get resource type associations
                filters = dict()
                filters['namespace'] = db_namespace.namespace
                try:
                    repo_rs_type_list = rs_repo.list(filters=filters)
                except exception.NotFound:
                    # NOTE(danms): If we fail to list resource_types
                    # for this namespace, do not fail the entire
                    # namespace list operation with NotFound.
                    repo_rs_type_list = []
                resource_type_list = [
                    ResourceTypeAssociation.to_wsme_model(
                        resource_type
                    ) for resource_type in repo_rs_type_list]

                if resource_type_list:
                    db_namespace.resource_type_associations = (
                        resource_type_list)

            namespace_list = [Namespace.to_wsme_model(
                db_namespace,
                get_namespace_href(db_namespace),
                self.ns_schema_link) for db_namespace in ns_list]
            namespaces = Namespaces()
            namespaces.namespaces = namespace_list
            if len(namespace_list) != 0 and len(namespace_list) == limit:
                namespaces.next = ns_list[-1].namespace

        except exception.Forbidden as e:
            LOG.debug(""User not permitted to retrieve metadata namespaces ""
                      ""index"")
            raise webob.exc.HTTPForbidden(explanation=e.msg)
        except exception.NotFound as e:
            raise webob.exc.HTTPNotFound(explanation=e.msg)"
186,apps/glance/glance/api/v2/metadef_namespaces.py,debug,LOG.debug,key,index.database_ns_list,"try:
            ns_repo = self.gateway.get_metadef_namespace_repo(req.context)

            policy_check = api_policy.MetadefAPIPolicy(
                req.context,
                enforcer=self.policy)
            # NOTE(abhishekk): This is just a ""do you have permission to
            # list namespace"" check. Each namespace is checked against
            # get_metadef_namespace below.
            policy_check.get_metadef_namespaces()

            # NOTE(abhishekk): We also need to fetch resource_types associated
            # with namespaces, so better to check we have permission for the
            # same in advance.
            policy_check.list_metadef_resource_types()

            # Get namespace id
            if marker:
                namespace_obj = ns_repo.get(marker)
                marker = namespace_obj.namespace_id

            database_ns_list = ns_repo.list(
                marker=marker, limit=limit, sort_key=sort_key,
                sort_dir=sort_dir, filters=filters)

            ns_list = [
                ns for ns in database_ns_list if api_policy.MetadefAPIPolicy(
                    req.context, md_resource=ns, enforcer=self.policy).check(
                    'get_metadef_namespace')]

            rs_repo = (
                self.gateway.get_metadef_resource_type_repo(req.context))
            for db_namespace in ns_list:
                # Get resource type associations
                filters = dict()
                filters['namespace'] = db_namespace.namespace
                try:
                    repo_rs_type_list = rs_repo.list(filters=filters)
                except exception.NotFound:
                    # NOTE(danms): If we fail to list resource_types
                    # for this namespace, do not fail the entire
                    # namespace list operation with NotFound.
                    repo_rs_type_list = []
                resource_type_list = [
                    ResourceTypeAssociation.to_wsme_model(
                        resource_type
                    ) for resource_type in repo_rs_type_list]

                if resource_type_list:
                    db_namespace.resource_type_associations = (
                        resource_type_list)

            namespace_list = [Namespace.to_wsme_model(
                db_namespace,
                get_namespace_href(db_namespace),
                self.ns_schema_link) for db_namespace in ns_list]
            namespaces = Namespaces()
            namespaces.namespaces = namespace_list
            if len(namespace_list) != 0 and len(namespace_list) == limit:
                namespaces.next = ns_list[-1].namespace

        except exception.Forbidden as e:
            LOG.debug(""User not permitted to retrieve metadata namespaces ""
                      ""index"")
            raise webob.exc.HTTPForbidden(explanation=e.msg)
        except exception.NotFound as e:
            raise webob.exc.HTTPNotFound(explanation=e.msg)"
187,apps/glance/glance/api/v2/metadef_namespaces.py,debug,LOG.debug,key,index.ns_list,"try:
            ns_repo = self.gateway.get_metadef_namespace_repo(req.context)

            policy_check = api_policy.MetadefAPIPolicy(
                req.context,
                enforcer=self.policy)
            # NOTE(abhishekk): This is just a ""do you have permission to
            # list namespace"" check. Each namespace is checked against
            # get_metadef_namespace below.
            policy_check.get_metadef_namespaces()

            # NOTE(abhishekk): We also need to fetch resource_types associated
            # with namespaces, so better to check we have permission for the
            # same in advance.
            policy_check.list_metadef_resource_types()

            # Get namespace id
            if marker:
                namespace_obj = ns_repo.get(marker)
                marker = namespace_obj.namespace_id

            database_ns_list = ns_repo.list(
                marker=marker, limit=limit, sort_key=sort_key,
                sort_dir=sort_dir, filters=filters)

            ns_list = [
                ns for ns in database_ns_list if api_policy.MetadefAPIPolicy(
                    req.context, md_resource=ns, enforcer=self.policy).check(
                    'get_metadef_namespace')]

            rs_repo = (
                self.gateway.get_metadef_resource_type_repo(req.context))
            for db_namespace in ns_list:
                # Get resource type associations
                filters = dict()
                filters['namespace'] = db_namespace.namespace
                try:
                    repo_rs_type_list = rs_repo.list(filters=filters)
                except exception.NotFound:
                    # NOTE(danms): If we fail to list resource_types
                    # for this namespace, do not fail the entire
                    # namespace list operation with NotFound.
                    repo_rs_type_list = []
                resource_type_list = [
                    ResourceTypeAssociation.to_wsme_model(
                        resource_type
                    ) for resource_type in repo_rs_type_list]

                if resource_type_list:
                    db_namespace.resource_type_associations = (
                        resource_type_list)

            namespace_list = [Namespace.to_wsme_model(
                db_namespace,
                get_namespace_href(db_namespace),
                self.ns_schema_link) for db_namespace in ns_list]
            namespaces = Namespaces()
            namespaces.namespaces = namespace_list
            if len(namespace_list) != 0 and len(namespace_list) == limit:
                namespaces.next = ns_list[-1].namespace

        except exception.Forbidden as e:
            LOG.debug(""User not permitted to retrieve metadata namespaces ""
                      ""index"")
            raise webob.exc.HTTPForbidden(explanation=e.msg)
        except exception.NotFound as e:
            raise webob.exc.HTTPNotFound(explanation=e.msg)"
188,apps/glance/glance/api/v2/metadef_namespaces.py,debug,LOG.debug,user,user_ns.namespace,"try:
            # NOTE(abhishekk): Here we are just checking if use is authorized
            # to modify the namespace or not
            api_policy.MetadefAPIPolicy(
                req.context,
                md_resource=ns_obj,
                enforcer=self.policy).modify_metadef_namespace()

            ns_obj._old_namespace = ns_obj.namespace
            ns_obj.namespace = wsme_utils._get_value(user_ns.namespace)
            ns_obj.display_name = wsme_utils._get_value(user_ns.display_name)
            ns_obj.description = wsme_utils._get_value(user_ns.description)
            # Following optional fields will default to same values as in
            # create namespace if not specified
            ns_obj.visibility = (
                wsme_utils._get_value(user_ns.visibility) or 'private')
            ns_obj.protected = (
                wsme_utils._get_value(user_ns.protected) or False)
            ns_obj.owner = (
                wsme_utils._get_value(user_ns.owner) or req.context.owner)
            updated_namespace = namespace_repo.save(ns_obj)
        except exception.Invalid as e:
            msg = (_(""Couldn't update metadata namespace: %s"")
                   % encodeutils.exception_to_unicode(e))
            raise webob.exc.HTTPBadRequest(explanation=msg)
        except exception.Forbidden as e:
            LOG.debug(""User not permitted to update metadata namespace ""
                      ""'%s'"", namespace)
            raise webob.exc.HTTPForbidden(explanation=e.msg)
        except exception.NotFound as e:
            raise webob.exc.HTTPNotFound(explanation=e.msg)
        except exception.Duplicate as e:
            raise webob.exc.HTTPConflict(explanation=e.msg)"
189,apps/glance/glance/api/v2/metadef_namespaces.py,debug,LOG.debug,user,user_ns.display_name,"try:
            # NOTE(abhishekk): Here we are just checking if use is authorized
            # to modify the namespace or not
            api_policy.MetadefAPIPolicy(
                req.context,
                md_resource=ns_obj,
                enforcer=self.policy).modify_metadef_namespace()

            ns_obj._old_namespace = ns_obj.namespace
            ns_obj.namespace = wsme_utils._get_value(user_ns.namespace)
            ns_obj.display_name = wsme_utils._get_value(user_ns.display_name)
            ns_obj.description = wsme_utils._get_value(user_ns.description)
            # Following optional fields will default to same values as in
            # create namespace if not specified
            ns_obj.visibility = (
                wsme_utils._get_value(user_ns.visibility) or 'private')
            ns_obj.protected = (
                wsme_utils._get_value(user_ns.protected) or False)
            ns_obj.owner = (
                wsme_utils._get_value(user_ns.owner) or req.context.owner)
            updated_namespace = namespace_repo.save(ns_obj)
        except exception.Invalid as e:
            msg = (_(""Couldn't update metadata namespace: %s"")
                   % encodeutils.exception_to_unicode(e))
            raise webob.exc.HTTPBadRequest(explanation=msg)
        except exception.Forbidden as e:
            LOG.debug(""User not permitted to update metadata namespace ""
                      ""'%s'"", namespace)
            raise webob.exc.HTTPForbidden(explanation=e.msg)
        except exception.NotFound as e:
            raise webob.exc.HTTPNotFound(explanation=e.msg)
        except exception.Duplicate as e:
            raise webob.exc.HTTPConflict(explanation=e.msg)"
